NAAB Code;Identification;Name;Full Name;Breed;TPI;NM$;CM$;Milk;Protein;Fat;PL;DPR;SCS;CCR;HCR;Health Index;SCE;DCE;SSB;DSB;PTAT;UDC;FLC;Pedigree;aAa;DMS;Programs;Birth Date;Proof;Balance;Balance No Conf;High Value;High Production;High Prod - No Conf;Production & Conf;High Health;High Health & Conf;AltaActive;
014HO07315;HOUSAM000070611189;ARCHIVE-RED;AURORA-RAMA ARCHIVE-RED-ET;HO;2158;366;403;-157;16;38;1,6;2,4;2,89;1,7;3,5;;8,6;6,9;6,7;7,1;1,79;1,45;1,10;LADD P-RED X PEMBROKE *RC;;;;6/27/2012;USA-201704;400;349;373;406;375;439;331;334;;
007HO11889;HOUSAM000070625947;SKYMONT;DE-SU SKYMONT 11195-ET;HO;2081;331;352;274;20;22;3,7;1,0;2,91;2,1;2,3;;5,9;5,6;7,1;8,4;1,31;1,03;0,91;PEOTI X PLANET;;;;1/15/2012;USA-201704;354;347;350;368;358;365;335;336;;
007HO11890;HOUSAM000070625961;MUCHO;DE-SU MUCHO 11209-ET;HO;2193;437;518;-192;38;56;2,0;0,3;2,67;-1,4;-1,6;;5,7;5,2;8,1;10,6;0,57;0,93;0,83;PEOTI X WATSON;;;;2/19/2012;USA-201704;476;507;479;637;616;500;415;418;;
007HO12014;HOUSAM000070626040;DAVINCI;DE-SU MG DAVINCI 11288-ET;HO;2491;646;689;816;47;78;4,6;-1,4;2,81;-0,8;-0,4;;7,0;4,6;7,3;5,9;2,14;2,29;1,96;MOGUL X WATSON;;;;5/12/2012;USA-201704;756;668;696;895;824;852;563;644;;
029HO16867;HOUSAM000070626078;VELOCITY;DE-SU 11326 VELOCITY-ET;HO;2212;449;452;1638;49;66;2,1;-3,2;2,92;-2,3;-0,7;;8,5;6,8;7,8;7,0;1,81;0,97;1,48;MOGUL X PLANET;;;;6/15/2012;USA-201704;530;496;491;763;704;613;349;409;;
007HO12094;HOUSAM000070626085;MAHAN;DE-SU MAHAN 11333-ET;HO;2429;564;573;1405;44;45;5,5;1,6;2,82;2,8;1,3;;8,5;6,4;7,3;5,2;1,49;1,86;1,60;MOGUL X SUPER;;;;6/19/2012;USA-201704;695;681;682;758;743;715;641;630;;
007HO12021;HOUSAM000070626097;PONDER;DE-SU LTM PONDER 11345-ET;HO;2378;647;653;944;28;34;8,9;5,3;2,78;7,1;3,8;;5,1;2,8;6,9;3,9;-0,29;0,63;0,10;LITHIUM X RUSSELL;;;;6/25/2012;USA-201704;576;770;684;563;689;409;839;767;;
007HO12023;HOUSAM000070626131;RODGERS;DE-SU LTM RODGERS 11379-ET;HO;2357;662;681;737;29;55;8,4;4,0;2,73;4,4;2,9;;4,9;3,4;6,7;4,0;-0,05;0,05;0,09;LITHIUM X RUSSELL;;;;7/5/2012;USA-201704;554;785;676;614;750;377;824;780;;
007HO12095;HOUSAM000070626136;MALLINGER;DE-SU MALLINGER 11384-ET;HO;2328;563;562;1260;38;75;3,5;-0,2;3,09;0,5;1,4;;5,8;4,6;7,7;6,0;1,83;1,17;1,57;MOGUL X PLANET;;;;7/6/2012;USA-201704;570;549;548;735;698;624;450;498;;
007HO12026;HOUSAM000070626148;GREENWAY;DE-SU MGL GREENWAY 11396-ET;HO;2426;586;597;1545;54;72;4,0;0,4;3,05;1,3;2,4;;6,2;4,6;8,6;7,1;1,78;0,83;1,43;MOGUL X PLANET;;;;7/12/2012;USA-201704;633;682;642;864;850;656;559;542;;
029HO16569;HOUSAM000070346568;WHISTLER;VISION-GEN SHF WHISTLER-ET;HO;2002;338;327;1160;25;21;3,7;0,7;2,87;1,4;1,4;;6,0;5,6;7,7;6,4;0,54;0,45;-0,42;O-STYLE X PLANET;;;;10/16/2011;USA-201704;305;393;346;374;416;246;379;363;;
029HO16735;HOUSAM000070346713;BAYMONT;SPRUCE-HAVEN BAYMONT-ET;HO;2230;430;443;623;23;37;3,7;3,1;2,79;3,7;3,4;;7,4;7,2;7,4;5,2;1,08;0,97;0,99;HILL X MAN-O-MAN;;;;2/15/2012;USA-201704;470;510;491;485;512;436;517;486;;
014HO07071;HOUSAM000070347761;DOMINO;B-S-D IOTA DOMINO-ET;HO;1925;130;143;57;7;17;0,0;0,1;2,87;0,0;-0,4;;7,5;5,8;7,2;6,4;1,55;1,57;1,48;AltaIOTA X SHOTTLE;;;;11/7/2011;USA-201704;273;130;198;228;157;368;118;150;;
029HO16664;HOUSAM000070347769;TEETER;B-S-D TEETER-ET;HO;2025;321;340;414;18;45;1,3;-0,6;2,71;-0,4;0,6;;9,1;8,2;8,2;7,3;0,85;1,15;0,72;HILL X MAN-O-MAN;;;;1/12/2012;USA-201704;354;315;327;415;384;394;271;321;;
100HO03044;HOUSAM000070354820;ARMBAND;MR APPLE3 ARMBAND-ET;HO;1813;59;78;-553;-6;-21;2,3;0,6;2,92;0,3;0,3;;8,3;8,6;8,1;10,0;1,78;2,65;1,03;OBSERVER X REGIMENT-RED;;;;3/11/2011;USA-201704;210;-7;110;10;-87;328;44;74;;
001HO10639;HOUSAM000070354832;MAINE;FARNEAR ROCKING MAINE-ET;HO;2057;510;536;-43;13;58;3,9;-0,1;2,88;1,0;-0,3;;5,2;3,0;6,6;4,1;0,22;0,58;0,03;ROBUST X MILLION;;;;4/15/2011;USA-201704;350;403;374;414;449;306;391;474;;
001HO10643;HOUSAM000070354846;MUEZZA;FARNEAR ERDMAN MUEZZA-ET;HO;2091;492;487;1459;38;42;4,0;0,3;2,85;1,4;-0,3;;7,5;5,5;7,0;7,8;0,22;0,19;-0,68;ERDMAN X MILLION;;;;5/2/2011;USA-201704;380;524;443;552;605;306;463;459;;
100HO11409;HOUSAM000070354858;ADEEN;FARNEAR SLIP ADEEN-ET;HO;1977;240;246;893;25;10;2,1;-1,1;2,73;-2,0;-1,0;;7,7;7,3;7,7;8,5;1,32;1,17;1,66;SNOWMAN X SHOTTLE;;;;6/10/2011;USA-201704;348;273;304;366;316;416;238;254;;
100HO03059;HOUSAM000070354869;BREEZE;FARNEAR BROCADES BREEZE-ET;HO;1754;41;56;-104;3;-2;-0,7;-2,1;2,84;-2,6;0,3;;6,6;7,1;7,1;8,4;1,48;1,46;2,07;SNOWMAN X GOLDWYN;;;;6/23/2011;USA-201704;164;-39;57;96;-10;308;-59;5;;
100HO03069;HOUSAM000070354873;SHADOW;FARNEAR SHADOW MICKEY-ET;HO;1962;291;291;1030;30;32;1,5;-1,2;2,94;-1,6;-1,1;;7,4;7,4;7,8;10,2;0,85;1,04;0,56;SNOWMAN X MILLION;;;;6/19/2011;USA-201704;325;291;297;446;395;387;205;222;;
007HO11827;HOUSAM000070354905;BOYANA;FARNEAR BRILEY BOYANA-ET;HO;2045;245;233;445;1;10;2,8;1,6;2,73;1,6;1,7;;7,8;6,0;7,6;5,4;1,58;2,53;0,77;O-STYLE X SHOTTLE;;;;10/4/2011;USA-201704;375;232;309;220;173;431;286;331;;
014HO07225;HOUSAM000070356786;DELECT P-RED;CURR-VALE DELECT P-RED-ET;HO;1937;220;237;15;8;-9;4,2;1,9;2,86;2,1;1,6;;6,9;5,6;7,0;6,0;0,95;0,88;0,78;COLT P-RED X SHOTTLE;;;;2/16/2012;USA-201704;258;256;265;158;181;229;316;292;;
250HO11587;HOUSAM000070358039;MIAMI;SANDY-VALLEY MR MIAMI-ET;HO;2265;520;544;1188;49;58;3,0;-0,6;2,92;-0,1;0,8;;7,5;5,0;8,0;5,3;1,14;0,40;1,31;BOOKEM X BOLTON;;;;3/8/2011;USA-201704;534;591;547;745;746;541;485;490;;
029HO16398;HOUSAM000070358044;TERRIS;SANDY-VALLEY TERRIS-ET;HO;2000;283;312;;10;10;3,2;3,5;2,76;3,4;2,2;;6,7;6,4;7,4;6,8;0,16;0,85;0,13;MAN-O-MAN X SANDY;;;;3/11/2011;USA-201704;294;343;325;240;280;238;390;354;;
014HO06947;HOUSAM000070358066;FERDINAND;SANDY-VALLEY FERDINAND-ET;HO;2114;327;332;525;17;45;2,7;3,2;2,90;3,5;2,6;;8,2;5,6;7,5;5,6;0,80;-0,03;0,99;FREDDIE X SHOTTLE;;;;4/14/2011;USA-201704;345;439;393;404;454;285;437;395;;
200HO02822;HOUSAM000070358079;POTENCY;SANDY-VALLEY POTENCY-ET;HO;2015;280;307;552;33;5;2,7;0,6;3,01;1,4;0,6;;8,9;6,8;8,6;7,3;0,78;1,01;0,83;DORCY X PLANET;;;;5/3/2011;USA-201704;359;343;345;411;391;385;303;272;;
014HO06991;HOUSAM000070358120;SNOWCAT;SANDY-VALLEY SNOWCAT-ET;HO;1988;284;279;937;24;47;0,6;-2,1;2,98;-1,0;-0,1;;8,1;7,8;7,9;8,9;1,37;1,34;0,89;SNOWMAN X ALEXANDER;;;;7/9/2011;USA-201704;333;238;272;450;370;437;141;201;;
200HO06456;HOUSAM000070358127;COLEMON;SANDY-VALLEY COLEMON-ET;HO;2168;359;378;939;32;23;2,8;-0,3;2,60;0,4;1,2;;8,2;6,1;8,4;4,5;1,41;1,30;1,10;BOOKEM X SHOTTLE;;;;7/10/2011;USA-201704;475;452;456;510;500;491;428;448;;
200HO06455;HOUSAM000070358185;CHIPPER-P *RC;SANDY-VALLEY CHIPPER-P-ET;HO;1994;266;273;640;21;-19;4,5;1,6;2,88;0,9;-0,6;;8,7;6,2;7,6;6,2;1,04;2,03;0,07;COLT P-RED X PLANET;;;;10/25/2011;USA-201704;370;316;347;274;262;377;354;329;;
200HO06457;HOUSAM000070358188;CORINTH *RC;SANDY-VALLEY CORINTH-ET;HO;2061;362;372;1021;32;19;3,7;-1,2;2,76;-0,5;-1,0;;7,1;5,3;7,4;6,1;1,03;1,28;0,17;COLT P-RED X PLANET;;;;10/30/2011;USA-201704;407;404;398;465;458;414;369;395;;
001HO10673;HOUSAM000070371933;MODESTO;CO-OP DIGGER MODESTO-ET;HO;2139;356;367;788;26;-14;5,7;2,2;2,78;3,5;3,0;;6,0;4,4;7,4;6,5;0,90;1,60;0,75;DIGGER X PLANET;;;;3/16/2011;USA-201704;436;431;438;353;367;414;475;427;;
001HO10636;HOUSAM000070371940;OMEGA;HARTFORD CLARK OMEGA-ET;HO;2237;460;500;-221;15;65;1,4;1,7;2,83;1,7;2,8;;7,9;6,7;6,6;5,6;2,01;1,94;0,35;CLARK *B/R X HILL;;;;4/1/2011;USA-201704;467;405;432;504;469;508;372;423;;
001HO10692;HOUSAM000070372014;MYTH;SULLY HARTFORD SWMN MYTH-ET;HO;2288;495;476;2884;74;30;2,9;-2,0;2,99;-1,2;1,2;;7,0;6,0;7,3;7,6;1,65;0,98;1,01;SNOWMAN X PLANET;;;;7/24/2011;USA-201704;597;619;584;868;827;653;457;420;;
014HO07215;HOUSAM000070392361;DOZER P *RC;ROCHER ARMITAGE DOZER P;HO;2004;374;392;930;36;41;1,1;0,2;2,84;-0,5;-0,9;;5,4;4,0;6,5;4,1;-0,19;-0,32;-0,27;ARMITAGE X LAWN BOY P-RED;;;;3/28/2012;USA-201704;317;448;370;505;558;252;380;378;;
094HO16395;HOUSAM000070406255;GOLDSTAR;MR CYCLE GOLDSTAR-ET;HO;1724;13;35;-537;-8;-2;0,3;-1,6;2,68;-1,8;1,7;;8,1;7,1;8,5;7,7;1,28;1,27;1,16;GOLDWYN X ALLEN;;;;3/9/2011;USA-201704;108;-36;36;-4;-64;187;-9;47;;
106HO03133;HOUSAM000070420191;DETAIL PP;OAKLEIGH DETAIL PP-ET;HO;1757;62;71;12;2;13;0,2;-0,9;2,79;-1,8;-1,3;;9,3;7,9;8,7;6,3;0,80;0,80;0,96;MITEY-P*RC X LAWN BOY P-RED;;;;7/20/2011;USA-201704;158;78;116;127;93;206;78;121;;
001HO10860;HOUSAM000070420223;HURK-RED;OAKLEIGH COLT P HURK-RED-ET;HO;1884;158;182;-4;13;-9;2,4;1,9;2,95;1,6;1,4;;10,7;8,1;8,0;7,1;0,57;1,00;0,79;COLT P-RED X MATRIX-RED;;;;11/13/2011;USA-201704;243;211;230;184;176;253;235;195;;
014HO07020;HOUSAM000070443010;MAZDA;HAAK-HAVEN KID MAZDA;HO;2190;437;451;948;35;44;3,5;1,9;2,91;2,0;0,4;;8,7;7,1;8,1;8,0;0,96;0,54;0,88;KID X AltaALLEGRO;;;;8/26/2011;USA-201704;455;526;485;575;592;433;474;439;;
014HO06956;HOUSAM000070457374;PASCAL;BOMAZ PASCAL 1231-ET;HO;2100;423;467;380;35;50;2,9;0,1;2,81;0,8;2,1;;8,1;6,0;7,3;6,8;0,05;-0,18;0,38;PARKER X MAC;;;;5/1/2011;USA-201704;375;499;427;551;595;322;433;426;;
100HO03021;HOUSAM000070476841;BUCKEYE;MR BRASILIA BUCKEYE-ET;HO;1898;69;76;-76;0;27;-1,2;-1,1;2,92;-2,1;1,7;;9,7;8,6;9,6;9,0;2,60;2,19;1,65;G W ATWOOD X SHOTTLE;;;;2/25/2011;USA-201704;243;7;119;193;62;413;-31;36;;
100HO03023;HOUSAM000070476843;BRONX;MR BRASILIA BRONX-ET;HO;1802;-9;-29;981;19;-2;-2,3;-1,7;3,09;-2,8;-1,1;;6,8;6,3;7,5;6,2;1,81;1,74;1,53;GERARD X SHOTTLE;;;;3/5/2011;USA-201704;222;7;102;231;107;389;-62;-21;;
100HO03025;HOUSAM000070476845;BOB;MR BRASILIA OBS BOB-ET;HO;1808;81;67;491;6;10;-0,9;-1,6;3,01;-1,5;-0,7;;7,3;7,7;7,6;8,7;1,98;2,38;0,41;OBSERVER X SHOTTLE;;;;1/11/2011;USA-201704;204;-13;89;168;46;357;-56;17;;
100HO03030;HOUSAM000070476853;ABSOLUTE;MR ARIELS ABSOLUTE-ET;HO;1896;136;123;758;15;-2;1,2;-0,9;3,00;-0,3;2,3;;7,2;8,0;7,5;10,1;2,01;2,07;0,72;OBSERVER X GOLDWYN;;;;3/9/2011;USA-201704;254;93;169;221;125;372;60;80;;
506HO00701;HOUSAM000070476863;ABEL;MR AUBREYS ABEL-ET;HO;1902;156;131;858;7;-6;2,8;0,0;2,86;0,3;0,6;;6,9;5,0;7,4;6,4;1,54;1,58;0,93;DOMAIN X SHOTTLE;;;;5/24/2011;USA-201704;259;157;211;160;124;306;187;198;;
100HO03063;HOUSAM000070476865;BUSH;MR BRANDY BUSH-ET;HO;2062;325;323;943;25;40;1,6;-1,2;2,93;-0,6;2,3;;7,2;5,3;8,0;5,3;1,61;0,87;1,08;BOOKEM X GOLDWYN;;;;6/16/2011;USA-201704;361;321;331;451;420;407;260;299;;
100HO03117;HOUSAM000070476877;EDGAR;WABASH-WAY EVES EDGAR-ET;HO;2008;227;244;689;27;15;0,4;-0,2;2,82;-2,0;-0,6;;7,8;7,7;7,6;7,8;1,53;2,09;0,49;NIAGRA X GOLDWYN;;;;3/26/2011;USA-201704;381;263;313;409;333;474;209;218;;
100HO03071;HOUSAM000070476879;AIRTIME;MR AUBREYS AIRTIME-ET;HO;1812;66;61;361;4;1;-0,2;-0,2;2,84;-1,1;0,5;;8,3;6,2;8,2;5,7;1,51;1,06;1,16;JORDAN X SHOTTLE;;;;6/21/2011;USA-201704;174;66;118;116;71;238;72;98;;
100HO03090;HOUSAM000070476889;BUZZ;MR FARNEAR BROCADES BUZZ-ET;HO;1853;118;107;306;0;0;1,2;-0,4;2,90;0,7;1,5;;7,4;5,9;8,0;7,5;1,72;1,88;0,87;SHAMROCK X GOLDWYN;;;;10/17/2011;USA-201704;206;48;129;103;32;297;64;112;;
100HO03095;HOUSAM000070476893;WILD-WIND;BUTZ-BUTLER WILD-WIND-ET;HO;1761;81;83;60;5;17;1,6;-1,1;3,07;-0,1;0,5;;8,9;9,3;7,6;8,3;0,99;0,25;1,55;WINDBROOK X JEEVES;;;;10/6/2011;USA-201704;137;81;107;146;113;187;60;87;;
534HO00008;HOUSAM000070476906;COLT 45;MR CHASSITY COLT 45-ET;HO;1767;30;12;232;-6;-20;1,8;0,1;2,93;-0,3;-0,5;;8,8;5,3;7,2;5,1;1,39;2,03;0,88;COLT P-RED X SHOTTLE;;;;11/8/2011;USA-201704;180;4;98;-2;-62;258;64;107;;
014HO07180;HOUSAM000070476935;AERIAL;MR SHAMROCK AERIAL-ET;HO;2103;367;370;51;1;21;5,0;2,3;2,86;3,7;3,9;;7,6;5,2;7,9;7,3;1,42;1,62;1,19;SHAMROCK X GOLDWYN;;;;3/24/2012;USA-201704;363;308;345;244;236;371;366;380;;
029HO16377;HOUSAM000070483260;CLAYMAKER;SILDAHL MAUI CLAYMAKER-ET;HO;2098;297;342;-26;23;20;2,2;0,5;2,80;0,7;2,3;;5,8;7,3;6,5;8,0;1,52;1,83;0,70;GERARD X GOLDWYN;;;;2/27/2011;USA-201704;401;325;358;405;358;457;298;315;;
029HO13286;HOUSAM000061898313;IRELAND;REGANCREST IRELAND-ET;HO;1796;123;143;-296;4;-1;2,8;3,7;3,02;3,2;2,0;;7,0;10,2;7,6;8,7;-0,20;-0,37;1,26;O MAN X DIE-HARD;;;;6/13/2005;USA-201704;136;207;181;92;137;81;252;173;;
029HO13241;HOUSAM000061898317;ISMAIL;REGANCREST OMAN ISMAIL-ET;HO;1721;60;80;-360;-1;-17;2,5;2,5;2,85;2,4;0,9;;5,7;8,3;7,0;7,0;-0,18;-0,02;0,72;O MAN X DIE-HARD;;;;6/16/2005;USA-201704;93;134;122;-5;39;38;203;154;;
007HO10211;HOUSAM000061898421;RYKER;REGANCRESTDL S RYKER-ET;HO;1928;171;192;-210;2;29;-0,5;0,1;2,78;0,2;1,7;;7,4;6,1;7,5;5,6;1,51;1,89;-0,16;SHOTTLE X DURHAM;;;;11/8/2005;USA-201704;248;133;187;213;161;310;125;184;;
200HO05663;HOUSAM000061898426;BALTIMORE;REGANCREST BALTIMOR-ET;HO;1803;21;3;590;9;11;-1,7;-1,2;3,13;-1,4;-1,0;;7,3;6,3;8,1;6,6;2,32;1,62;0,96;SHOTTLE X DURHAM;;;;11/13/2005;USA-201704;178;-7;77;177;73;315;-59;-19;;
007HO08904;HOUSAM000061929307;MIKE;TOLLENAARS OMAN MIKE 291-ET;HO;1762;234;261;7;15;31;2,9;2,8;2,89;2,7;0,2;;6,2;7,3;7,9;8,0;-1,63;-1,90;-1,05;O MAN X CAROL PRELUDE MTOTO ET;;;;1/27/2005;USA-201704;72;368;222;217;363;-119;369;289;;
014HO05204;HOUSAM000061959642;GENTEEL;WARGO-ACRES GENTEEL-ET;HO;1761;210;212;557;16;35;0,3;-1,4;2,91;-2,2;-5,1;;6,7;6,2;7,6;6,7;0,25;0,08;-0,32;BOLIVER X BW MARSHALL;;;;4/23/2005;USA-201704;158;194;167;277;282;153;137;188;;
014HO04969;HOUSAM000061975516;BASEBALL;SCHAULANE BASEBALL-ET;HO;1709;63;49;541;8;0;0,8;-0,4;3,05;0,4;-0,4;;7,5;10,8;8,0;8,5;0,41;0,53;1,63;TITANIC X OUTSIDE;;;;7/5/2004;USA-201704;139;57;96;123;75;207;40;50;;
029HO13363;HOUSAM000061980877;DOBERMAN;COPPERTOP DOBERMAN-ET;HO;2095;426;471;314;32;50;1,5;-0,1;2,71;0,1;-0,6;;6,7;7,6;8,6;5,9;0,68;0,49;0,46;SHOTTLE X GRANGER;;;;10/3/2005;USA-201704;403;455;417;545;556;391;389;408;;
029HO13345;HOUSAM000061995912;ABACUS;APPEALING ABACUS-ET;HO;1774;120;140;179;16;24;0,0;-0,5;2,91;0,4;-0,3;;9,1;10,6;7,8;8,1;0,22;-0,68;1,70;LYNCH X BW MARSHALL;;;;9/10/2005;USA-201704;142;171;149;240;239;154;122;126;;
014HO05016;HOUSAM000061999789;WILK;H-R-S TREDWAY WILK-ET;HO;1837;271;260;765;15;18;3,5;1,5;2,97;1,3;-1,4;;4,9;6,6;6,4;7,6;-0,45;-0,49;0,64;TREDWAY X RUDOLPH;;;;8/28/2004;USA-201704;197;307;253;245;301;127;310;272;;
001HO09588;HOUSAM000062026689;LANE;ROCKWOOD-LANE JOSE ALVIN-ET;HO;1705;150;144;244;9;42;-0,5;-1,2;3,26;-0,9;2,1;;7,3;6,2;7,1;5,1;-0,27;-0,27;-0,20;JOSE X LYNCH;;;;5/25/2007;USA-201704;77;96;78;209;207;84;32;85;;
001HO08824;HOUSAM000062030409;DESPAIR;KINGS-RANSOM RMS DESPAIR-ET;HO;1888;245;295;-1032;-5;-19;4,7;5,3;2,74;3,0;-1,4;;4,9;5,1;6,7;5,6;-0,28;0,70;0,85;RAMOS X ADDISON;;;;1/17/2005;USA-201704;234;278;275;34;101;145;411;345;;
001HO08675;HOUSAM000062030767;ALASKA;CO-OP MURPHY ALASKA;HO;1810;231;245;121;15;39;-0,3;-0,6;3,13;-0,3;2,0;;5,4;5,0;7,9;6,1;-0,19;-0,24;0,45;MURPHY X ORION;;;;1/16/2005;USA-201704;145;168;148;275;271;157;102;139;;
001HO08642;HOUSAM000062030774;GARNETT;COLDSPRINGS GARNETT CRI-ET;HO;1912;269;322;-278;21;22;2,3;2,1;2,78;1,2;-0,3;;6,7;5,2;9,1;7,1;-0,61;-0,59;0,09;O MAN X PATRON;;;;10/19/2004;USA-201704;222;375;297;308;383;126;369;311;;
029HO16670;HOUSAM000070625959;SWINGO;DE-SU 11207 SWINGO-ET;HO;2110;404;410;981;30;46;3,2;-1,5;2,86;0,4;1,3;;8,7;6,1;8,1;6,1;1,38;0,89;0,54;SHAMROCK X NIAGRA;;;;2/18/2012;USA-201704;409;416;402;525;514;424;353;395;;
029HO16713;HOUSAM000070625975;JAKOMO;DE-SU 11223 JAKOMO-ET;HO;2134;434;466;-108;16;54;3,9;1,2;2,93;1,3;1,1;;8,0;6,2;7,8;7,1;0,90;1,33;0,35;SHAMROCK X MICHAEL;;;;3/7/2012;USA-201704;418;418;417;457;453;419;398;426;;
029HO16667;HOUSAM000070625980;TOPSY;DE-SU 11228 TOPSY-ET;HO;2546;703;743;1389;60;82;4,7;-1,6;2,70;-0,4;2,0;;6,2;3,8;7,5;4,7;1,99;1,26;1,32;BOOKEM X WATSON;;;;3/19/2012;USA-201704;753;792;753;990;979;772;668;720;;
029HO16668;HOUSAM000070625983;TURVY;DE-SU 11231 TURVY-ET;HO;2305;564;616;763;53;61;4,2;0,2;2,90;1,1;0,8;;6,0;3,6;8,6;5,3;0,67;-0,03;0,53;BOOKEM X WATSON;;;;3/22/2012;USA-201704;539;688;600;781;831;480;591;565;;
001HO08652;HOUSAM000062030789;LLOYD;CO-OP OMAN LLOYD-ET;HO;1848;304;332;841;37;40;1,8;-0,6;2,73;-1,3;0,3;;6,1;8,7;7,3;10,5;-1,19;-1,45;-0,49;O MAN X BW MARSHALL;;;;11/8/2004;USA-201704;186;419;290;443;524;80;330;298;;
001HO08699;HOUSAM000062030856;MATEO *RC;MI-RO-ZE CLAIM MATEO CRI-ET;HO;1738;29;43;450;20;-1;0,2;1,9;2,87;1,8;0,6;;9,0;10,6;8,8;9,1;-0,13;-0,85;0,35;AltaACCLAIM X RUDOLPH;;;;3/9/2005;USA-201704;91;209;148;175;223;32;189;90;;
007HO10104;HOUSAM000062051270;PRIZE;KING-LANE TOYSTORY PRIZE;HO;1717;-11;3;72;10;-4;-1,0;-0,1;2,94;0,1;-1,2;;5,8;6,8;7,4;8,9;0,95;0,89;0,01;TOYSTORY X O MAN;;;;10/30/2007;USA-201704;96;30;58;104;59;149;2;-8;;
001HO08989;HOUSAM000062072896;MIDNIGHT;LINCOLN-HILL SH MIDNIGHT-ET;HO;1819;194;181;579;8;32;1,1;0,4;2,94;0,5;-0,4;;6,3;6,1;8,3;6,2;0,21;0,10;-0,21;SHOTTLE X ITO;;;;11/19/2005;USA-201704;158;206;179;216;240;127;190;206;;
014HO05843;HOUSAM000062114100;LIMELITE;MR RAILANE BOL LIMELITE-ET;HO;1831;211;228;-38;6;6;3,6;0,6;2,83;-0,3;-2,1;;8,1;7,0;8,3;6,2;0,10;1,00;0,13;BOLIVER X COOPER;;;;5/2/2007;USA-201704;236;228;236;173;187;215;266;278;;
506HO00114;HOUSAM000062133455;REVOLUTION;NO-FLA REVOLUTION-ET;HO;1740;125;103;779;6;23;2,6;1,7;2,83;1,3;0,1;;7,3;6,8;7,8;7,4;-0,72;-1,46;0,18;O MAN X MORTY;;;;12/9/2004;USA-201704;71;262;169;136;239;-58;282;225;;
029HO13206;HOUSAM000062151511;APPLETON;CARL-A APPLETON-ET;HO;1847;334;346;74;7;29;4,0;0,1;2,87;1,4;1,3;;5,8;6,5;7,7;6,6;-0,86;-0,40;0,83;LAUDAN X ALVIN;;;;2/1/2005;USA-201704;195;280;240;220;273;133;295;325;;
001HO02778;HOUSAM000062159295;CLYDE;DETERMINATION NIFTY CLYDE;HO;1858;229;238;463;20;-8;4,8;3,6;3,00;5,7;2,7;;11,1;8,9;8,8;7,4;-0,85;-0,46;-0,84;NIFTY X ORION;;;;3/2/2008;USA-201704;178;371;282;201;308;33;411;307;;
007HO10473;HOUSAM000062169068;BRAVEHEART;HASS-ACRES BRAVEHEART;HO;1763;207;200;33;-6;37;1,5;-2,4;2,84;-2,2;0,5;;7,2;7,5;7,6;6,9;0,68;1,19;0,11;AltaBAXTER X GOLDWYN;;;;5/18/2008;USA-201704;156;67;109;136;96;206;61;178;;
007HO09052;HOUSAM000062169176;MORPHEOUS;BRU-SU BOLIVER MORPHEOUS-ET;HO;1759;167;180;-204;1;8;2,0;0,2;2,94;-1,0;-1,8;;6,0;4,5;6,2;5,6;0,57;0,46;0,43;BOLIVER X ADDISON;;;;12/18/2004;USA-201704;139;125;134;97;105;130;150;171;;
029HO13094;HOUSAM000062175749;WADSWORTH;PINE-TREE WADSWORTH-ET;HO;1825;176;176;783;26;23;-0,5;1,2;3,13;0,3;1,0;;5,5;8,9;7,7;11,0;0,02;0,20;-0,21;O MAN X BW MARSHALL;;;;11/15/2004;USA-201704;169;208;180;317;300;186;125;87;;
091HO05129;HOUSAM000062175944;;PINE-TREE MITTEN SHOPPE-ET;HO;1790;105;105;300;5;-8;3,0;0,7;2,78;0,6;0,0;;9,3;8,4;8,8;7,1;1,02;0,64;-0,20;SHOTTLE X AltaFINLEY;;;;2/2/2006;USA-201704;151;173;167;88;115;112;217;198;;
029HO16752;HOUSAM000070626047;BISMARCK;DE-SU 11295 BISMARCK-ET;HO;2267;414;417;915;26;33;3,8;1,0;2,82;2,9;2,3;;6,2;3,8;7,3;4,3;1,93;1,55;1,55;BOOKEM X DOMAIN;;;;5/20/2012;USA-201704;515;467;488;517;498;543;456;462;;
007HO11826;HOUSAM000070639339;O-BO;FARNEAR BRILEY O-BO-ET;HO;1887;202;239;-344;6;-5;3,0;1,1;2,66;1,0;1,8;;7,1;5,8;7,9;5,1;0,03;0,90;0,67;O-STYLE X SHOTTLE;;;;10/1/2011;USA-201704;247;235;246;150;170;222;293;305;;
007HO11618;HOUSAM000070640250;PLATINUM;SEAGULL-BAY PLATINUM-ETS;HO;2314;505;535;1344;49;51;3,3;-0,3;2,51;1,0;1,0;;6,7;6,3;6,4;9,1;1,40;0,52;1,18;SNOWMAN X PLANET;;;;7/16/2011;USA-201704;548;632;575;733;743;536;543;528;;
007HO11617;HOUSAM000070640251;DIAMOND;SEAGULL-BAY DIAMOND-ETS;HO;2329;505;535;1344;49;51;3,3;-0,3;2,51;1,0;1,0;;6,7;6,3;6,4;9,1;1,45;0,61;1,43;SNOWMAN X PLANET;;;;7/16/2011;USA-201704;563;632;583;740;743;562;543;533;;
200HO02175;HOUSAM000062188650;TORQUE;SANDY-VALLEY TORQUE-ET;HO;1730;128;137;-6;4;-3;2,3;0,8;2,90;1,2;2,3;;6,9;4,9;7,6;5,7;-0,09;-0,30;-0,15;GOLDWYN X TERRY;;;;12/24/2005;USA-201704;72;150;115;55;111;0;187;166;;
